SP_ENTITY_ID,SP_COMPANY_NAME,SP_TICKER,fiscal_year,iq_cash_equiv,iq_cash_oper,iq_ebit,iq_ebitda,iq_interest_exp,iq_lt_debt,iq_st_debt,iq_total_assets,iq_total_rev,pcd_total_liab
4004170,Chevron Corporation,CVX,2023,8178000,35609000,26964000,42177000,-469000,19733000,469000,261632000,194799000,
4004170,Chevron Corporation,CVX,2024,6781000,31492000,23299000,40081000,-594000,19589000,5517000,256938000,195568000,
4004172,CMS Energy Corporation,CMS,2020,32000,1276000,1348000,2253000,-507000,11744000,,29666000,6418000,
4004172,CMS Energy Corporation,CMS,2021,452000,1819000,1311000,2290000,-503000,12046000,,28753000,7329000,
4004172,CMS Energy Corporation,CMS,2022,164000,855000,1429000,2424000,-521000,13122000,20000,31353000,8596000,
4004172,CMS Energy Corporation,CMS,2023,227000,2309000,1415000,2470000,-646000,14508000,93000,33517000,7462000,
4004172,CMS Energy Corporation,CMS,2024,103000,2370000,1656000,2702000,-726000,15194000,65000,35920000,7515000,
4004173,Colgate-Palmolive Company,CL,2020,888000,3719000,3788000,4327000,-183000,7300000,258000,15920000,16471000,
4004173,Colgate-Palmolive Company,CL,2021,832000,3325000,3813000,4369000,-117000,7171000,39000,15040000,17421000,
4004173,Colgate-Palmolive Company,CL,2022,775000,2556000,3562000,4107000,-167000,8697000,11000,15731000,17967000,
4004173,Colgate-Palmolive Company,CL,2023,966000,3745000,3942000,4509000,-287000,8166000,310000,16393000,19457000,
4004173,Colgate-Palmolive Company,CL,2024,1096000,4107000,4250000,4855000,-292000,7230000,8000,16046000,20101000,
4004212,Jacobs Solutions Inc.,J,2020,862424,806849,582084,763717,-62206,1708441,,12354353,13566975,
4004212,Jacobs Solutions Inc.,J,2021,1014249,726276,1098100,1348900,-72714,2850933,,14632609,14092632,
4004212,Jacobs Solutions Inc.,J,2022,1140479,474709,640855,941911,-100187,3357256,,14660419,9783074,
4004212,Jacobs Solutions Inc.,J,2023,770853,974763,681160,912662,-168085,2813471,,14617109,10851420,
4004212,Jacobs Solutions Inc.,J,2024,1144795,1054673,872192,1107847,-169058,1348594,,11759005,11500941,
4004212,Jacobs Solutions Inc.,J,2025,1235448,686704,1039434,1265025,-145788,2236456,,11252535,12029783,
4004236,"NIKE, Inc.",NKE,2020,8348000,2485000,3115000,4234000,-151000,9406000,248000,31342000,37403000,
4004236,"NIKE, Inc.",NKE,2021,9889000,6657000,7231000,8028000,-296000,9413000,2000,37740000,44538000,
4004236,"NIKE, Inc.",NKE,2022,8574000,5188000,6675000,7515000,-299000,8920000,10000,40321000,46710000,
4004236,"NIKE, Inc.",NKE,2023,7441000,5841000,5915000,6618000,-291000,8927000,6000,37531000,51217000,
4004236,"NIKE, Inc.",NKE,2024,9860000,7429000,6754000,7550000,-269000,7934000,6000,38110000,51362000,
4004236,"NIKE, Inc.",NKE,2025,7464000,3698000,3702000,4477000,-297000,7964000,5000,36579000,46309000,
4004261,Graham Holdings Company,GHC,2020,413991,210663,203673,331137,-38310,508445,2100,6444119,2889121,
4004261,Graham Holdings Company,GHC,2021,145886,202426,219545,348830,-33943,527801,5500,7425525,3185974,
4004261,Graham Holdings Company,GHC,2022,169319,235604,410827,542975,-54403,570547,70256,6553377,3924493,
4004261,Graham Holdings Company,GHC,2023,169897,259875,302271,438374,-63301,747843,148800,7187730,4414877,
4004261,Graham Holdings Company,GHC,2024,260852,406988,1060275,1184440,-186149,723034,147884,7677205,4790904,
4004271,Lockheed Martin Corporation,LMT,2020,3160000,8183000,8877000,10001000,-591000,11669000,,50710000,65398000,
4004271,Lockheed Martin Corporation,LMT,2021,3604000,9221000,7821000,9010000,-569000,11670000,,50873000,67044000,
4004271,Lockheed Martin Corporation,LMT,2022,2547000,7802000,7469000,8620000,-623000,15429000,,52880000,65984000,
4004271,Lockheed Martin Corporation,LMT,2023,1442000,7920000,9058000,10225000,-916000,17291000,,52456000,67571000,
4004271,Lockheed Martin Corporation,LMT,2024,2483000,6972000,7181000,8394000,-1036000,19627000,,55617000,71043000,
4004278,"Delta Air Lines, Inc.",DAL,2020,8307000,-3793000,-7963000,-5955000,-929000,26531000,1100000,71996000,17095000,
4004278,"Delta Air Lines, Inc.",DAL,2021,7933000,3264000,-2175000,-478000,-1279000,23582000,1100000,72459000,29899000,
4004278,"Delta Air Lines, Inc.",DAL,2022,3266000,6363000,3952000,5752000,-1029000,19326000,1100000,72288000,50582000,
4004278,"Delta Air Lines, Inc.",DAL,2023,2741000,6464000,6090000,8091000,-834000,15985000,1100000,73644000,58048000,
4004278,"Delta Air Lines, Inc.",DAL,2024,3069000,8025000,5811000,8000000,-747000,13546000,1100000,75372000,61643000,
4004286,"Bassett Furniture Industries, Incorporated",BSET,2020,45799,36675,-2300,11180,,,,402549,337672,
4004286,"Bassett Furniture Industries, Incorporated",BSET,2021,34374,14563,23835,38432,-33,,,421660,430886,
4004286,"Bassett Furniture Industries, Incorporated",BSET,2022,61625,-2970,29781,39824,-38,,,406273,485601,
4004286,"Bassett Furniture Industries, Incorporated",BSET,2023,52407,18724,765,10906,-22,,,370424,390136,
4004286,"Bassett Furniture Industries, Incorporated",BSET,2024,39551,4050,-8542,1376,-30,,,341170,329923,
4004298,The Southern Company,SO,2020,1065000,6696000,5235000,9140000,-1836000,44859000,609000,122935000,20375000,
4004298,The Southern Company,SO,2021,1798000,6169000,4269000,8242000,-1852000,49921000,1440000,127534000,23113000,
4004298,The Southern Company,SO,2022,1917000,6302000,6026000,10090000,-2033000,50360000,2609000,134891000,29279000,
4004298,The Southern Company,SO,2023,748000,7553000,6421000,11407000,-2446000,56923000,2314000,139331000,25253000,
4004298,The Southern Company,SO,2024,1070000,9788000,7678000,12944000,-2743000,58490000,1338000,145180000,26724000,
4004318,"Lowe's Companies, Inc.",LOW,2020,716000,4296000,6422000,7809000,-718000,16156000,1941000,39471000,72148000,
4004318,"Lowe's Companies, Inc.",LOW,2021,4690000,11049000,9647000,11241000,-872000,20104000,,46735000,89597000,
4004318,"Lowe's Companies, Inc.",LOW,2022,1133000,10113000,12093000,13975000,-897000,23317000,,44640000,96250000,
4004318,"Lowe's Companies, Inc.",LOW,2023,1348000,8589000,12220000,14201000,-1160000,32487000,499000,43708000,97059000,
4004318,"Lowe's Companies, Inc.",LOW,2024,921000,8140000,11659000,13582000,-1483000,35038000,,41795000,86377000,
4004318,"Lowe's Companies, Inc.",LOW,2025,1761000,9625000,10643000,12615000,-1472000,32548000,,43102000,83674000,
4004341,EQT Corporation,EQT,2020,18210,1537701,-409118,1035835,-259268,4771305,,18113469,2612253,
4004341,EQT Corporation,EQT,2021,113963,1662448,-1007659,701218,-289753,4530102,,21607388,6839705,
4004341,EQT Corporation,EQT,2022,1458644,3465560,2930736,4596698,-249655,5256333,,22669926,12140621,
4004341,EQT Corporation,EQT,2023,80977,3178850,2506882,4239024,-219660,5502681,,25285098,4974255,
4004341,EQT Corporation,EQT,2024,202093,2826973,344310,2506660,-454825,9003377,,39830255,5041956,
4004350,CSX Corporation,CSX,2020,3129000,4263000,4377000,5760000,-754000,16301000,,39793000,10583000,
4004350,CSX Corporation,CSX,2021,2239000,5099000,5233000,6653000,-722000,16138000,,40531000,12522000,
4004350,CSX Corporation,CSX,2022,1958000,5526000,5821000,7323000,-742000,17985000,,41912000,14853000,
4004350,CSX Corporation,CSX,2023,1353000,5514000,5496000,7103000,-809000,18065000,,42212000,14657000,
4004350,CSX Corporation,CSX,2024,933000,5247000,5416000,7074000,-832000,18010000,,42764000,14540000,
4004387,"American Water Works Company, Inc.",AWK,2020,547000,1426000,1297000,1901000,-397000,9332000,1282000,24766000,3777000,
4004387,"American Water Works Company, Inc.",AWK,2021,116000,1441000,1274000,1910000,-403000,10343000,584000,26075000,3930000,
4004387,"American Water Works Company, Inc.",AWK,2022,85000,1108000,1350000,1999000,-433000,10929000,1175000,27787000,3792000,
4004387,"American Water Works Company, Inc.",AWK,2023,330000,1874000,1536000,2240000,-460000,11718000,179000,30298000,4234000,
4004387,"American Water Works Company, Inc.",AWK,2024,96000,2045000,1746000,2534000,-523000,12521000,879000,32830000,4684000,
4004396,"Rollins, Inc.",ROL,2020,98477,435785,376088,455419,-5082,185812,,1845900,2161220,
4004396,"Rollins, Inc.",ROL,2021,105301,401805,447636,534194,-830,136250,,2021540,2424300,
4004396,"Rollins, Inc.",ROL,2022,95346,465930,493388,584714,-2638,39898,,2122028,2695823,
4004396,"Rollins, Inc.",ROL,2023,103825,528366,588422,688174,-19055,490776,,2595460,3073278,
4004396,"Rollins, Inc.",ROL,2024,89630,607653,657224,770444,-27677,395310,,2819695,3388708,
4004397,Genuine Parts Company,GPC,2020,990166,2019561,1001757,1274599,-91048,2516614,,13440215,16537433,
4004397,Genuine Parts Company,GPC,2021,714701,1258285,1271883,1562854,-62150,2409363,,14352102,18870510,
4004397,Genuine Parts Company,GPC,2022,653463,1466971,1680243,2028062,-73887,3076794,,16495379,22095973,
4004397,Genuine Parts Company,GPC,2023,1102007,1435610,1797494,2148023,-64469,3550930,,17968454,23090610,
4004397,Genuine Parts Company,GPC,2024,479991,1251251,1544126,1952104,-96827,3742640,,19282705,23486569,
4004412,Parker-Hannifin Corporation,PH,2020,685514,2070949,1893969,2431500,-308161,7652256,723500,19887753,13695520,
4004412,Parker-Hannifin Corporation,PH,2021,733117,2575001,2368987,2964377,-250036,6582053,5,20341200,14347640,
4004412,Parker-Hannifin Corporation,PH,2022,535799,2441730,2821992,3393756,-255252,9755825,1422030,25943943,15861608,
4004412,Parker-Hannifin Corporation,PH,2023,475182,2980000,3379000,4197000,-574000,8695395,1784606,29964472,19065000,
4004412,Parker-Hannifin Corporation,PH,2024,422000,3384000,4013000,4940000,-506000,7059000,2148000,29298000,19930000,
4004412,Parker-Hannifin Corporation,PH,2025,467000,3776000,4209000,5116000,-409000,7392000,1784000,29494000,19850000,
4004416,"O-I Glass, Inc.",OI,2020,563000,457000,464000,866000,-265000,4853000,55000,8882000,6091000,
4004416,"O-I Glass, Inc.",OI,2021,725000,687000,569000,959000,-216000,4669000,34000,8832000,6357000,
4004416,"O-I Glass, Inc.",OI,2022,773000,154000,643000,1028000,-239000,4252000,45000,9061000,6856000,
4004416,"O-I Glass, Inc.",OI,2023,913000,818000,858000,1275000,-303000,4547000,106000,9669000,7105000,
4004416,"O-I Glass, Inc.",OI,2024,734000,489000,545000,969000,-333000,4390000,110000,8654000,6531000,
4004417,Ampco-Pittsburgh Corporation,AP,2020,16842,33635,11793,30368,-4114,16247,,463208,328544,
4004417,Ampco-Pittsburgh Corporation,AP,2021,10337,-15866,10534,28411,-3599,38935,,505960,344920,
4004417,Ampco-Pittsburgh Corporation,AP,2022,8735,-27208,7810,25218,-5434,50247,,502774,390189,
4004417,Ampco-Pittsburgh Corporation,AP,2023,7286,-3686,11021,28695,-9347,70304,,565654,422340,
4004417,Ampco-Pittsburgh Corporation,AP,2024,15427,18028,12805,31416,-11620,69787,,530896,418305,
4004423,Carpenter Technology Corporation,CRS,2020,193100,231800,164100,282700,-19800,551800,170000,3227200,2181100,
4004423,Carpenter Technology Corporation,CRS,2021,287400,250000,-106400,5200,-32700,694500,,2971200,1475600,
4004423,Carpenter Technology Corporation,CRS,2022,154200,6000,-20800,93700,-44900,691800,,2932300,1836300,
4004423,Carpenter Technology Corporation,CRS,2023,44500,14700,123100,237800,-54100,693000,,3053900,2550300,
4004423,Carpenter Technology Corporation,CRS,2024,199100,274900,339700,458000,-51000,694200,,3291700,2759700,
4004423,Carpenter Technology Corporation,CRS,2025,315500,440400,509900,632300,-48400,695400,,3486800,2877100,
4004426,V.F. Corporation,VFC,2020,1369028,874527,1288316,1555935,-92042,2585514,1228812,11133251,10488556,
4004426,V.F. Corporation,VFC,2021,815750,1313225,791949,1049764,-135655,5690861,11061,13754029,9238830,
4004426,V.F. Corporation,VFC,2022,1275943,864288,1687666,1947585,-136469,4567023,335462,13342208,11841840,
4004426,V.F. Corporation,VFC,2023,814887,-655795,984174,1228084,-152520,5695867,11491,13990488,11089359,
4004426,V.F. Corporation,VFC,2024,656376,1014581,474688,782216,-185925,4687106,263938,11612963,9915678,
4004426,V.F. Corporation,VFC,2025,429382,465236,470731,729013,-174136,3411611,11916,9377536,9504691,
4005497,"Helmerich & Payne, Inc.",HP,2020,487884,538881,-122281,355604,-24474,480727,,4829621,1773927,
4005497,"Helmerich & Payne, Inc.",HP,2021,917534,136440,-350815,66911,-23955,541997,,5034128,1218568,
4005497,"Helmerich & Payne, Inc.",HP,2022,232131,233913,22218,418788,-19203,542610,,4355531,2058944,
4005497,"Helmerich & Payne, Inc.",HP,2023,257174,833682,543548,922562,-17283,545144,,4381956,2872421,
4005497,"Helmerich & Payne, Inc.",HP,2024,217341,684663,463461,841605,-29093,1782182,,5781898,2756607,
4005497,"Helmerich & Payne, Inc.",HP,2025,196848,542950,235224,857409,-107808,2057084,,6705738,3746013,
4006246,"PulteGroup, Inc.",PHM,2020,2582205,1784342,1764720,1830801,-4248,2752302,84505,12205498,11036082,
4006246,"PulteGroup, Inc.",PHM,2021,1779088,1004021,2552663,2622616,-502,2029043,87462,13352631,13736995,
4006246,"PulteGroup, Inc.",PHM,2022,1053104,668466,3453276,3524194,-284,2045527,87578,14796515,16002979,
4006246,"PulteGroup, Inc.",PHM,2023,1806583,2196762,3405505,3486329,-469,1962218,117212,16087050,16061578,
4006246,"PulteGroup, Inc.",PHM,2024,1613327,1680794,3899926,3989088,-479,1618586,112639,17363763,17946950,
4006321,"American Electric Power Company, Inc.",AEP,2020,392700,3832900,3106700,5681700,-1165700,28986400,2479300,80757200,14918500,
4006321,"American Electric Power Company, Inc.",AEP,2021,403400,3839900,3541500,6343900,-1199100,31300700,2614000,87668700,16792000,
4006321,"American Electric Power Company, Inc.",AEP,2022,509400,5288000,3967000,7122700,-1396100,34405700,4112200,93403300,19639500,
4006321,"American Electric Power Company, Inc.",AEP,2023,330100,5012200,3955600,6979700,-1806900,37709600,2830200,96684000,18982300,
4006321,"American Electric Power Company, Inc.",AEP,2024,202900,6804300,4572100,7823600,-1862800,39343100,2523800,103078000,19721300,
4006323,"M/I Homes, Inc.",MHO,2020,260710,168334,324769,339832,-6757,646242,,2643045,3046145,
4006323,"M/I Homes, Inc.",MHO,2021,236068,-16823,514384,528715,,695817,487,3239853,3745887,
4006323,"M/I Homes, Inc.",MHO,2022,310542,184071,632329,646935,,692466,,3714923,4131393,
4006323,"M/I Homes, Inc.",MHO,2023,732604,552131,576862,591356,,693744,,4022440,4033502,
4006323,"M/I Homes, Inc.",MHO,2024,821470,179736,692396,707848,,695022,,4549796,4504670,
4006418,Boyd Gaming Corporation,BYD,2020,519182,289032,188963,469994,-230484,3866743,,6558948,2178490,
4006418,Boyd Gaming Corporation,BYD,2021,344557,1010411,908304,1176091,-199442,2989921,,6224169,3369810,
4006418,Boyd Gaming Corporation,BYD,2022,283472,976111,994499,1252078,-151249,3004460,,6311127,3555377,
4006418,Boyd Gaming Corporation,BYD,2023,304271,914516,990268,1243166,-171247,2870719,,6273126,3738492,
4006418,Boyd Gaming Corporation,BYD,2024,316688,957075,948977,1221053,-177409,3132578,,6391815,3930194,
4006880,"TXNM Energy, Inc.",TXNM,2020,47928,485700,277336,592004,-114920,2719632,32000,7939854,1523012,
4006880,"TXNM Energy, Inc.",TXNM,2021,1104,547873,304635,624845,-97405,3519580,62700,8666885,1779873,
4006880,"TXNM Energy, Inc.",TXNM,2022,4078,567284,391273,732396,-128436,3892594,232000,9257377,2249555,
4006880,"TXNM Energy, Inc.",TXNM,2023,2215,551171,228566,582258,-190883,4241642,261900,10252605,1939198,
4006880,"TXNM Energy, Inc.",TXNM,2024,4498,508160,455336,878346,-228594,4311765,609300,11211733,1971199,
4007197,Tennant Company,TNC,2020,141000,133800,63700,117100,-17400,297600,,1082600,1001000,
4007197,Tennant Company,TNC,2021,123600,69400,83900,137000,-7300,263400,,1061700,1090800,
4007197,Tennant Company,TNC,2022,77400,-25100,83500,132200,-7100,296800,,1085100,1092200,
4007197,Tennant Company,TNC,2023,117100,188400,141500,192600,-17000,195500,,1113400,1243600,
4007197,Tennant Company,TNC,2024,99800,89700,122500,177600,-13600,197700,800,1190100,1286700,
4007308,Ameren Corporation,AEE,2020,139000,1727000,1416000,2476000,-419000,11078000,490000,32030000,5540000,
4007308,Ameren Corporation,AEE,2021,8000,1661000,1469000,2621000,-383000,12562000,545000,35735000,6119000,
4007308,Ameren Corporation,AEE,2022,10000,2263000,1699000,2978000,-486000,13685000,1070000,37904000,7662000,
4007308,Ameren Corporation,AEE,2023,25000,2564000,1853000,3141000,-566000,15121000,536000,40830000,7213000,
4007308,Ameren Corporation,AEE,2024,7000,2763000,1820000,3201000,-663000,17262000,1143000,44598000,7324000,
4007403,Snap-on Incorporated,SNA,2020,923200,1008600,891100,977300,-53800,,18500,6557300,3942200,
4007403,Snap-on Incorporated,SNA,2021,779900,966600,1138700,1232100,-53100,,17400,6759700,4601700,
4007403,Snap-on Incorporated,SNA,2022,757100,675200,1243300,1331900,-47100,,17200,6972800,4842500,
4007403,Snap-on Incorporated,SNA,2023,1001300,1154200,1348200,1437000,-49900,,15600,7544900,5108300,
4007403,Snap-on Incorporated,SNA,2024,1360400,1217500,1350200,1437500,-49600,,13700,7896800,5108400,
4007504,"Myers Industries, Inc.",MYE,2020,28301,46507,41629,62159,-4688,37582,,400015,510369,
4007504,"Myers Industries, Inc.",MYE,2021,17655,44914,48819,69241,-4208,90945,,484549,761435,
4007504,"Myers Industries, Inc.",MYE,2022,23139,72621,85577,106793,-5731,93962,,542634,899547,
4007504,"Myers Industries, Inc.",MYE,2023,30290,86172,66010,88796,-6349,31989,,541631,813067,
4007504,"Myers Industries, Inc.",MYE,2024,32222,79292,77154,115747,-30837,357800,,860815,836281,
4007800,"Olympic Steel, Inc.",ZEUS,2020,5533,61652,573,20063,-7411,166229,,640605,1234144,
4007800,"Olympic Steel, Inc.",ZEUS,2021,9812,-146374,172466,192782,-7631,330425,,1023572,2312253,
4007800,"Olympic Steel, Inc.",ZEUS,2022,12189,185853,133747,153485,-10080,165658,,891627,2559990,
4007800,"Olympic Steel, Inc.",ZEUS,2023,13224,175159,83271,109714,-16006,190198,,984835,2158163,
4007800,"Olympic Steel, Inc.",ZEUS,2024,11912,33679,48059,78189,-16461,272456,,1044496,1941672,
4007807,"Avis Budget Group, Inc.",CAR,2020,692000,691000,-277000,-104000,-561000,4260000,,17538000,5402000,
4007807,"Avis Budget Group, Inc.",CAR,2021,534000,3491000,2445000,2612000,-531000,4017000,,22600000,9313000,
4007807,"Avis Budget Group, Inc.",CAR,2022,570000,4707000,4299000,4409000,-652000,4644000,,25927000,11994000,
4007807,"Avis Budget Group, Inc.",CAR,2023,555000,3828000,2975000,3090000,-1065000,4791000,,32569000,12008000,
4007807,"Avis Budget Group, Inc.",CAR,2024,534000,3518000,1297000,1432000,-1311000,5373000,,29041000,11789000,
4007889,Entergy Corporation,ETR,2020,1759099,2689866,1733151,3609040,-856300,21171425,1627489,58239212,10113636,
4007889,Entergy Corporation,ETR,2021,442559,2300713,2063750,4000283,-863939,24807251,1201177,59454242,11742896,
4007889,Entergy Corporation,ETR,2022,224164,2585490,1902658,3868953,-934032,23589215,827621,58595191,13764237,
4007889,Entergy Corporation,ETR,2023,132548,4294328,2696948,4734753,-1051938,22974579,1138171,59703396,12147412,
