SP_ENTITY_ID,SP_COMPANY_NAME,SP_TICKER,fiscal_year,iq_cash_equiv,iq_cash_oper,iq_ebit,iq_ebitda,iq_interest_exp,iq_lt_debt,iq_st_debt,iq_total_assets,iq_total_rev,pcd_total_liab,total_debt,interest_coverage,leverage,roa,ocf_to_debt,leverage_w,interest_coverage_w,roa_w,ocf_to_debt_w,distress,distress_lag1,distress_2y,default_t_plus_1
4587597,California Resources Corporation,CRC,2024,372000.0,610000.0,680000.0,1068000.0,-87000.0,1132000.0,,7135000.0,2931000.0,,,,,0.09530483531885074,,,,0.09530483531885074,,0,0.0,0,
4589262,Giga-tronics Incorporated,GIGA,2020,657.0,-2359.0,-433.0,-118.0,-252.0,,1320.0,8926.0,11768.0,,,,,-0.048509970871611026,,,,-0.048509970871611026,,0,,0,0.0
4589262,Giga-tronics Incorporated,GIGA,2021,736.0,359.0,-1085.0,-832.0,-97.0,,683.0,7847.0,13052.0,,,,,-0.13826940231935772,,,,-0.13826940231935772,,0,0.0,0,0.0
4589262,Giga-tronics Incorporated,GIGA,2022,25.0,-2386.0,-1985.0,-1783.0,-52.0,,1250.0,8055.0,9027.0,,,,,-0.24643078833022966,,,,-0.24643078833022966,,0,0.0,0,
4589651,ADT Inc.,ADT,2020,204998.0,1366749.0,150848.0,2064615.0,-708189.0,9623785.0,,16116936.0,5314787.0,,,,,0.009359595397040728,,,,0.009359595397040728,,0,,0,0.0
4589651,ADT Inc.,ADT,2021,24453.0,1649723.0,48950.0,1963729.0,-456825.0,9588724.0,,16894351.0,4202723.0,,,,,0.002897418196176935,,,,0.002897418196176935,,0,0.0,0,0.0
4589651,ADT Inc.,ADT,2022,257223.0,1887920.0,735031.0,2428606.0,-263068.0,8910295.0,,17821236.0,4381904.0,,,,,0.04124467012276814,,,,0.04124467012276814,,0,0.0,0,0.0
4589651,ADT Inc.,ADT,2023,14621.0,1657726.0,1217920.0,2606591.0,-586426.0,7471054.0,,15964094.0,4652824.0,,,,,0.07629120700491991,,,,0.07629120700491991,,0,0.0,0,0.0
4589651,ADT Inc.,ADT,2024,96212.0,1884899.0,1232188.0,2576884.0,-459027.0,7467641.0,,16050957.0,4898446.0,,,,,0.07676726066863178,,,,0.07676726066863178,,0,0.0,0,
4591210,Restaurant Brands International Inc.,QSR,2020,1560000.0,921000.0,1590000.0,1779000.0,-517000.0,12827000.0,,22777000.0,4968000.0,,,,,0.06980726171137551,,,,0.06980726171137551,,0,,0,0.0
4591210,Restaurant Brands International Inc.,QSR,2021,1087000.0,1726000.0,1924000.0,2125000.0,-508000.0,13136000.0,,23246000.0,5739000.0,,,,,0.08276692764346555,,,,0.08276692764346555,,0,0.0,0,0.0
4591210,Restaurant Brands International Inc.,QSR,2022,1178000.0,1490000.0,2023000.0,2213000.0,-540000.0,12839000.0,,22746000.0,6505000.0,,,,,0.08893871449925261,,,,0.08893871449925261,,0,0.0,0,0.0
4591210,Restaurant Brands International Inc.,QSR,2023,1139000.0,1323000.0,2137000.0,2328000.0,-622000.0,12854000.0,,23391000.0,7022000.0,,,,,0.09135992475738532,,,,0.09135992475738532,,0,0.0,0,0.0
4591210,Restaurant Brands International Inc.,QSR,2024,1334000.0,1503000.0,2324000.0,2588000.0,-616000.0,13455000.0,,24632000.0,8406000.0,,,,,0.09434881455017863,,,,0.09434881455017863,,0,0.0,0,
4593351,American Resources Corporation,AREC,2020,10617.495,-13847.255,-14740.796,-10658.392,-3394.81,19559.035,74.0,38415.395,1059.691,,19633.035,,0.5110720584807211,-0.38372105766451187,-0.7053038412043782,0.5110720584807211,,-0.38372105766451187,-0.7053038412043782,0,,0,0.0
4593351,American Resources Corporation,AREC,2021,11492.702,-29092.193,-28333.408,-24010.359,-4168.45,9168.889,74.0,42872.702,7755.306,,9242.889,,0.21558914108096103,-0.6608729256205965,-3.147521624461789,0.21558914108096103,,-0.6608729256205965,-3.147521624461789,0,0.0,0,0.0
4593351,American Resources Corporation,AREC,2022,10873.432,2549.189,-23997.364,-19257.105,-1426.153,,,55916.349,39474.269,,,,,-0.42916543066858676,,,,-0.42916543066858676,,0,0.0,0,0.0
4593351,American Resources Corporation,AREC,2023,1318.854,-19518.781,-26836.684,-22275.004,-1988.074,486.556,,64725.176,11821.899,,,,,-0.4146251220699655,,,,-0.4146251220699655,,0,0.0,0,0.0
4593351,American Resources Corporation,AREC,2024,604.485,-21243.213,-32390.47,-27977.686,-8021.459,151841.169,,205871.933,383.234,,,,,-0.1573331028081424,,,,-0.1573331028081424,,0,0.0,0,
4594344,Element Solutions Inc,ESI,2020,291900.0,261300.0,239000.0,400400.0,-63400.0,1541600.0,,4483400.0,1853700.0,,,,,0.053307757505464605,,,,0.053307757505464605,,0,,0,0.0
4594344,Element Solutions Inc,ESI,2021,330100.0,322500.0,311600.0,475500.0,-54200.0,1903800.0,,5138400.0,2399800.0,,,,,0.060641444807722246,,,,0.060641444807722246,,0,0.0,0,0.0
4594344,Element Solutions Inc,ESI,2022,265600.0,297700.0,334800.0,496100.0,-51200.0,1883800.0,,4903700.0,2549400.0,,,,,0.06827497603850154,,,,0.06827497603850154,,0,0.0,0,0.0
4594344,Element Solutions Inc,ESI,2023,289300.0,335800.0,265000.0,431700.0,-49300.0,1933300.0,,4974100.0,2333200.0,,,,,0.05327596952212461,,,,0.05327596952212461,,0,0.0,0,0.0
4594344,Element Solutions Inc,ESI,2024,359400.0,363600.0,351700.0,509300.0,-56300.0,1813600.0,,4873900.0,2456900.0,,,,,0.07215987197111143,,,,0.07215987197111143,,0,0.0,0,
4599506,"Babcock & Wilcox Enterprises, Inc.",BW,2020,57338.0,-40806.0,-13551.0,3254.0,-59796.0,347630.0,,599077.0,566317.0,,,,,-0.02261979678739127,,,,-0.02261979678739127,,0,,0,0.0
4599506,"Babcock & Wilcox Enterprises, Inc.",BW,2021,224874.0,-111196.0,56748.0,75085.0,-39523.0,327909.0,,913265.0,710873.0,,,,,0.06213749568854604,,,,0.06213749568854604,,0,0.0,0,0.0
4599506,"Babcock & Wilcox Enterprises, Inc.",BW,2022,76238.0,-30637.0,27409.0,51401.0,-39797.0,348695.0,,941689.0,609437.0,,,,,0.02910621234823811,,,,0.02910621234823811,,0,0.0,0,0.0
4599506,"Babcock & Wilcox Enterprises, Inc.",BW,2023,39856.0,-42270.0,-18147.0,2849.0,-42571.0,373311.0,,775700.0,727315.0,,,,,-0.023394353487172875,,,,-0.023394353487172875,,0,0.0,0,0.0
4599506,"Babcock & Wilcox Enterprises, Inc.",BW,2024,23399.0,-118735.0,-2182.0,14527.0,-46146.0,348783.0,,726987.0,717333.0,,,,,-0.0030014291864916428,,,,-0.0030014291864916428,,0,0.0,0,
4609664,"Udemy, Inc.",UDMY,2020,175031.0,9624.0,-73380.0,-69219.0,-1146.0,,,282096.0,429899.0,,,,,-0.2601242130338608,,,,-0.2601242130338608,,0,,0,0.0
4609664,"Udemy, Inc.",UDMY,2021,533868.0,-7104.0,-77907.0,-71903.0,-220.0,,,739851.0,515657.0,,,,,-0.10530093221472972,,,,-0.10530093221472972,,0,0.0,0,0.0
4609664,"Udemy, Inc.",UDMY,2022,313685.0,-60957.0,-151190.0,-142574.0,-1251.0,,,737568.0,629097.0,,,,,-0.20498448956570783,,,,-0.20498448956570783,,0,0.0,0,0.0
4609664,"Udemy, Inc.",UDMY,2023,305564.0,-2005.0,-111632.0,-104544.0,-518.0,,,741196.0,728937.0,,,,,-0.15061063470391098,,,,-0.15061063470391098,,0,0.0,0,1.0
4609664,"Udemy, Inc.",UDMY,2024,190592.0,53043.0,-72643.0,-67122.0,,,,605628.0,786565.0,,,,,-0.11994656786013856,,,,-0.11994656786013856,,1,0.0,0,
4611141,"Exponent, Inc.",EXPO,2020,197525.0,103312.0,83249.0,90120.0,,,,580096.0,378412.0,,,,,0.14350900540600176,,,,0.14350900540600176,,1,,0,1.0
4611141,"Exponent, Inc.",EXPO,2021,297687.0,124568.0,108927.0,115414.0,,,,683739.0,434850.0,,,,,0.15931078964341658,,,,0.15931078964341658,,1,0.0,0,1.0
4611141,"Exponent, Inc.",EXPO,2022,161458.0,93807.0,140842.0,147921.0,,,,586662.0,463820.0,,,,,0.24007350058466373,,,,0.24007350058466373,,1,0.0,0,1.0
4611141,"Exponent, Inc.",EXPO,2023,187150.0,127352.0,111322.0,120238.0,,,,646777.0,497189.0,,,,,0.17211805614609055,,,,0.17211805614609055,,1,0.0,0,1.0
4611141,"Exponent, Inc.",EXPO,2024,258901.0,144537.0,119557.0,129246.0,,,,777270.0,518490.0,,,,,0.1538165630990518,,,,0.1538165630990518,,1,0.0,0,
4611941,Green Plains Inc.,GPRE,2020,233860.0,98895.0,-77745.0,499.0,-39993.0,287299.0,140808.0,1578917.0,1923719.0,,428107.0,,0.27113964825256803,-0.04923944703869804,0.2310053327789548,0.27113964825256803,,-0.04923944703869804,0.2310053327789548,0,,0,0.0
4611941,Green Plains Inc.,GPRE,2021,426220.0,4246.0,-4093.0,87859.0,-67144.0,514006.0,173418.0,2159755.0,2827168.0,,687424.0,,0.31828795395774057,-0.001895122363416221,0.006176682804208174,0.31828795395774057,,-0.001895122363416221,0.006176682804208174,0,0.0,0,0.0
4611941,Green Plains Inc.,GPRE,2022,444661.0,69709.0,-98948.0,-6250.0,-32642.0,495243.0,137678.0,2123131.0,3662849.0,,632921.0,,0.29810737067095716,-0.04660475495859653,0.11013854809683989,0.29810737067095716,,-0.04660475495859653,0.11013854809683989,0,0.0,0,0.0
4611941,Green Plains Inc.,GPRE,2023,349574.0,56346.0,-66843.0,31401.0,-37703.0,491918.0,105973.0,1939322.0,3295743.0,,597891.0,,0.30829898284039475,-0.034467200392714566,0.09424125802194715,0.30829898284039475,,-0.034467200392714566,0.09424125802194715,0,0.0,0,0.0
4611941,Green Plains Inc.,GPRE,2024,173041.0,-29965.0,-78182.0,12405.0,-33095.0,432460.0,140829.0,1782174.0,2458796.0,,573289.0,,0.32167958908613864,-0.043868892711934976,-0.052268576581793826,0.32167958908613864,,-0.043868892711934976,-0.052268576581793826,0,0.0,0,
4617489,Mobile Infrastructure Corporation,BEEP,2020,4235.0,-6309.0,-1906.0,3300.0,-9274.0,159344.0,900.0,293732.0,16594.0,,160244.0,,0.5455449184971335,-0.006488908256505931,-0.03937120890641771,0.5455449184971335,,-0.006488908256505931,-0.03937120890641771,0,,0,0.0
4617489,Mobile Infrastructure Corporation,BEEP,2021,11805.0,-20060.0,-1566.0,4284.0,-9536.0,207153.0,,429147.0,20424.0,,,,,-0.003649099259694231,,,,-0.003649099259694231,,0,0.0,0,0.0
4617489,Mobile Infrastructure Corporation,BEEP,2022,5758.0,1509.0,-5796.0,2452.0,-12912.0,146948.0,72731.0,436113.0,29101.0,,219679.0,,0.5037203660519177,-0.013290133520440802,0.0068691135702547805,0.5037203660519177,,-0.013290133520440802,0.0068691135702547805,0,0.0,0,0.0
4617489,Mobile Infrastructure Corporation,BEEP,2023,11134.0,-2125.0,-5149.0,3363.0,-13910.0,109708.0,58523.0,423237.0,30272.0,,168231.0,,0.3974865146478214,-0.012165760554960933,-0.012631441292032978,0.3974865146478214,,-0.012165760554960933,-0.012631441292032978,0,0.0,0,0.0
4617489,Mobile Infrastructure Corporation,BEEP,2024,10655.0,-784.0,1677.0,10080.0,-13830.0,183186.0,27238.0,415062.0,37008.0,,210424.0,,0.506970043029716,0.004040360235338335,-0.0037258107440215943,0.506970043029716,,0.004040360235338335,-0.0037258107440215943,0,0.0,0,
4618427,"Apogee Enterprises, Inc.",APOG,2020,14952.0,107262.0,72848.0,119643.0,-9217.0,212500.0,,1128991.0,1387439.0,,,,,0.06452487220890157,,,,0.06452487220890157,,0,,0,0.0
4618427,"Apogee Enterprises, Inc.",APOG,2021,47277.0,141863.0,88196.0,139636.0,-5585.0,163000.0,,1015099.0,1230774.0,,,,,0.08688413642413204,,,,0.08688413642413204,,0,0.0,0,0.0
4618427,"Apogee Enterprises, Inc.",APOG,2022,37583.0,100471.0,102018.0,152011.0,-4561.0,162000.0,,887863.0,1313977.0,,,,,0.11490286226591265,,,,0.11490286226591265,,0,0.0,0,0.0
4618427,"Apogee Enterprises, Inc.",APOG,2023,19924.0,102696.0,125788.0,168191.0,-8434.0,169837.0,,915365.0,1440696.0,,,,,0.13741840686502105,,,,0.13741840686502105,,0,0.0,0,0.0
4618427,"Apogee Enterprises, Inc.",APOG,2024,37216.0,204154.0,146233.0,187821.0,-7989.0,62000.0,,884064.0,1416942.0,,,,,0.16540997031889093,,,,0.16540997031889093,,0,0.0,0,0.0
4618427,"Apogee Enterprises, Inc.",APOG,2025,41448.0,125162.0,140322.0,184930.0,-8796.0,285000.0,,1175269.0,1360994.0,,,,,0.119395644741757,,,,0.119395644741757,,0,0.0,0,
4627052,BKV Corporation,BKV,2020,17445.0,-7405.0,-9907.0,80284.0,-1713.0,,24000.0,1342492.0,122534.0,,,,,-0.007379559803708327,,,,-0.007379559803708327,,0,,0,0.0
4627052,BKV Corporation,BKV,2021,134667.0,358133.0,20323.0,119156.0,-2134.0,,166000.0,1620828.0,889529.0,,,,,0.012538653083485724,,,,0.012538653083485724,,0,0.0,0,0.0
4627052,BKV Corporation,BKV,2022,153128.0,349194.0,322864.0,452902.0,-37168.0,527036.0,90000.0,2702573.0,1660223.0,,617036.0,,0.22831427680214372,0.11946541314517684,0.5659215993880422,0.22831427680214372,,0.11946541314517684,0.5659215993880422,0,0.0,0,0.0
4627052,BKV Corporation,BKV,2023,25407.0,123076.0,157620.0,382047.0,-77020.0,414663.0,127000.0,2683146.0,741487.0,,541663.0,,0.2018760812866687,0.05874447383780085,0.22721876886551232,0.2018760812866687,,0.05874447383780085,0.22721876886551232,0,0.0,0,0.0
4627052,BKV Corporation,BKV,2024,14868.0,118538.0,-154801.0,63091.0,-50763.0,165000.0,,2231088.0,615133.0,,,,,-0.0693836370416586,,,,-0.0693836370416586,,0,0.0,0,
4629640,Matador Resources Company,MTDR,2020,57916.0,477582.0,163244.0,527023.0,-76692.0,1814998.0,,3687280.0,851135.0,,,,,0.04427220064654705,,,,0.04427220064654705,,0,,0,0.0
4629640,Matador Resources Company,MTDR,2021,48135.0,1053355.0,793076.0,1140049.0,-74687.0,1527580.0,,4262153.0,1862075.0,,,,,0.18607403347556975,,,,0.18607403347556975,,0,0.0,0,0.0
4629640,Matador Resources Company,MTDR,2022,505179.0,1978739.0,1759270.0,2228039.0,-67164.0,1160245.0,,5554505.0,3196699.0,,,,,0.316728493358094,,,,0.316728493358094,,0,0.0,0,0.0
4629640,Matador Resources Company,MTDR,2023,52662.0,1867828.0,1209322.0,1929953.0,-121520.0,2206627.0,,7726996.0,2617421.0,,,,,0.15650609887723507,,,,0.15650609887723507,,0,0.0,0,0.0
4629640,Matador Resources Company,MTDR,2024,23033.0,2246885.0,1434698.0,2415025.0,-171687.0,3325408.0,,10850109.0,3235358.0,,,,,0.13222890203222842,,,,0.13222890203222842,,0,0.0,0,
4630283,Nevada Canyon Gold Corp.,NGLD,2020,893.823,-44.509,-39.728,,,,16.164,1700.043,,,,,,-0.023368820671006558,,,,-0.023368820671006558,,1,,0,0.0
4630283,Nevada Canyon Gold Corp.,NGLD,2021,1420.864,-222.23,-116.284,,-99.34,,431.638,2031.483,,,,,,-0.05724094171597794,,,,-0.05724094171597794,,0,0.0,0,0.0
4630283,Nevada Canyon Gold Corp.,NGLD,2022,1007.018,-430.504,-1273.405,,-730.274,,,1889.047,,,,,,-0.6740991621701312,,,,-0.6740991621701312,,0,0.0,0,1.0
4630283,Nevada Canyon Gold Corp.,NGLD,2023,9744.392,-1145.448,-2658.678,,,,,11121.926,,,,,,-0.2390483446841851,,,,-0.2390483446841851,,1,0.0,0,1.0
4630283,Nevada Canyon Gold Corp.,NGLD,2024,7036.161,-954.282,-3929.427,,,,,10424.775,,,,,,-0.37693158845154934,,,,-0.37693158845154934,,1,0.0,0,
4631322,Nexteer Automotive Group Limited,1316,2020,553424.0,419845.0,165394.0,287404.0,5077.0,,,3305741.0,3032210.0,,,32.57711246799291,,0.05003235280682909,,,32.57711246799291,0.05003235280682909,,0,,0,0.0
4631322,Nexteer Automotive Group Limited,1316,2021,326516.0,287383.0,108668.0,242733.0,-3325.0,,84976.0,3206499.0,3358725.0,,,,,0.033889921687173453,,,,0.033889921687173453,,0,0.0,0,0.0
4631322,Nexteer Automotive Group Limited,1316,2022,245934.0,293756.0,86582.0,220522.0,-1605.0,49838.0,,3335281.0,3839703.0,,,,,0.02595943190393853,,,,0.02595943190393853,,0,0.0,0,0.0
4631322,Nexteer Automotive Group Limited,1316,2023,311741.0,404124.0,67635.0,205482.0,-1354.0,34988.0,,3404593.0,4206793.0,,,,,0.01986581068574129,,,,0.01986581068574129,,0,0.0,0,0.0
4631322,Nexteer Automotive Group Limited,1316,2024,422278.0,446234.0,164235.0,310359.0,-1369.0,47625.0,,3479142.0,4276086.0,,,,,0.04720560414033115,,,,0.04720560414033115,,0,0.0,0,
4631409,"XPO, Inc.",XPO,2020,1731000.0,885000.0,234000.0,612000.0,-308000.0,5112000.0,,16177000.0,6168000.0,,,,,0.014464981146071584,,,,0.014464981146071584,,0,,0,0.0
4631409,"XPO, Inc.",XPO,2021,228000.0,721000.0,356000.0,741000.0,-211000.0,3333000.0,,8717000.0,7202000.0,,,,,0.04083973844212459,,,,0.04083973844212459,,0,0.0,0,0.0
4631409,"XPO, Inc.",XPO,2022,460000.0,832000.0,489000.0,881000.0,-135000.0,2315000.0,,6269000.0,7718000.0,,,,,0.07800287127133514,,,,0.07800287127133514,,0,0.0,0,0.0
4631409,"XPO, Inc.",XPO,2023,412000.0,682000.0,561000.0,993000.0,-168000.0,3156000.0,,7492000.0,7744000.0,,,,,0.07487987186332087,,,,0.07487987186332087,,0,0.0,0,0.0
4631409,"XPO, Inc.",XPO,2024,246000.0,808000.0,726000.0,1216000.0,-223000.0,3172000.0,,7712000.0,8072000.0,,,,,0.09413900414937759,,,,0.09413900414937759,,0,0.0,0,
4635090,Exterran Corporation,EXTN,2020,40318.0,-37611.0,-6583.0,138460.0,-38817.0,562325.0,,1303491.0,613061.0,,,,,-0.005050284198356567,,,,-0.005050284198356567,,0,,0,0.0
4635090,Exterran Corporation,EXTN,2021,56255.0,45328.0,-31107.0,143956.0,-41574.0,571788.0,,1179197.0,630245.0,,,,,-0.0263798160951902,,,,-0.0263798160951902,,0,0.0,0,
4635603,MineralRite Corporation,RITE,2023,7.637,-55.761,-59.751,-48.447,,1018.377,,129.285,,,,,,-0.46216498433693004,,,,-0.46216498433693004,,1,,0,1.0
4635603,MineralRite Corporation,RITE,2024,10.458,-378.41,415.834,537.482,,145.722,,432256.954,5.0,,,,,0.0009620065013459563,,,,0.0009620065013459563,,1,0.0,0,
4636608,Good Times Restaurants Inc.,GTIM,2020,11454.0,8369.0,3520.0,7833.0,-755.0,10903.0,,99693.0,109858.0,,,,,0.03530839677810879,,,,0.03530839677810879,,0,,0,0.0
4636608,Good Times Restaurants Inc.,GTIM,2021,8856.0,9145.0,6860.0,10852.0,-269.0,,,93681.0,123953.0,,,,,0.07322722857356348,,,,0.07322722857356348,,0,0.0,0,0.0
4636608,Good Times Restaurants Inc.,GTIM,2022,8906.0,5291.0,2215.0,6272.0,-54.0,,,86388.0,138200.0,,,,,0.025640135203963514,,,,0.025640135203963514,,0,0.0,0,0.0
4636608,Good Times Restaurants Inc.,GTIM,2023,4182.0,7965.0,2511.0,6263.0,-78.0,750.0,,91088.0,138160.0,,,,,0.02756674863867908,,,,0.02756674863867908,,0,0.0,0,0.0
4636608,Good Times Restaurants Inc.,GTIM,2024,3853.0,5130.0,1748.0,5597.0,-125.0,842.0,,87118.0,142380.0,,,,,0.020064739778231824,,,,0.020064739778231824,,0,0.0,0,0.0
4636608,Good Times Restaurants Inc.,GTIM,2025,2605.0,1613.0,488.0,4537.0,-196.0,2310.0,,83807.0,141630.0,,,,,0.0058229026214993975,,,,0.0058229026214993975,,0,0.0,0,
4641273,"Warrior Met Coal, Inc.",HCC,2020,211916.0,112626.0,-27139.0,93584.0,-32310.0,379908.0,,1393936.0,782738.0,,,,,-0.01946933001228177,,,,-0.01946933001228177,,0,,0,0.0
4641273,"Warrior Met Coal, Inc.",HCC,2021,395839.0,351543.0,265125.0,409970.0,-36500.0,339806.0,,1464211.0,1059216.0,,,,,0.18107021460704775,,,,0.18107021460704775,,0,0.0,0,0.0
4641273,"Warrior Met Coal, Inc.",HCC,2022,829480.0,841904.0,824879.0,940158.0,-31433.0,302588.0,,2028095.0,1738738.0,,,,,0.40672601628621935,,,,0.40672601628621935,,0,0.0,0,0.0
4641273,"Warrior Met Coal, Inc.",HCC,2023,738197.0,701108.0,549697.0,681228.0,-17960.0,153023.0,,2357058.0,1676625.0,,,,,0.2332131835533958,,,,0.2332131835533958,,0,0.0,0,0.0
4641273,"Warrior Met Coal, Inc.",HCC,2024,491547.0,367448.0,255414.0,414655.0,-4271.0,153612.0,,2591516.0,1525220.0,,,,,0.09855775538333547,,,,0.09855775538333547,,0,0.0,0,
4645763,The Timken Company,TKR,2020,320300.0,577600.0,497700.0,661700.0,-67600.0,1431000.0,119800.0,5041600.0,3513200.0,,1550800.0,,0.30760076166296413,0.0987186607426214,0.37245292752127934,0.30760076166296413,,0.0987186607426214,0.37245292752127934,0,,0,0.0
4645763,The Timken Company,TKR,2021,257100.0,387300.0,546800.0,713800.0,-58800.0,1408200.0,42600.0,5170700.0,4132900.0,,1450800.0,,0.28058096582667724,0.10574970506894618,0.26695616211745243,0.28058096582667724,,0.10574970506894618,0.26695616211745243,0,0.0,0,0.0
4645763,The Timken Company,TKR,2022,331600.0,463800.0,674200.0,838200.0,-74600.0,1912300.0,46300.0,5772400.0,4496700.0,,1958600.0,,0.33930427551798215,0.11679717275310096,0.2368017972020831,0.33930427551798215,,0.11679717275310096,0.2368017972020831,0,0.0,0,0.0
4645763,The Timken Company,TKR,2023,418900.0,545200.0,713800.0,915100.0,-110700.0,1784200.0,246200.0,6541700.0,4769000.0,,2030400.0,,0.31037803629026095,0.10911536756500603,0.26851851851851855,0.31037803629026095,,0.10911536756500603,0.26851851851851855,0,0.0,0,0.0
4645763,The Timken Company,TKR,2024,373200.0,475700.0,612500.0,834300.0,-125100.0,2043600.0,8700.0,6411000.0,4573000.0,,2052300.0,,0.3201216658867571,0.09553891748557167,0.23178872484529553,0.3201216658867571,,0.09553891748557167,0.23178872484529553,0,0.0,0,
4646110,Nextpower Inc.,NXT,2020,2950.0,240999.0,148905.0,166853.0,,,,619160.0,1171287.0,,,,,0.24049518702758577,,,,0.24049518702758577,,1,,0,0.0
4646110,Nextpower Inc.,NXT,2021,190589.0,94273.0,158531.0,175340.0,-20.0,,,880969.0,1195617.0,,,,,0.17995071336221818,,,,0.17995071336221818,,0,0.0,0,0.0
4646110,Nextpower Inc.,NXT,2022,29070.0,-147113.0,78850.0,89996.0,-34.0,,,1017289.0,1457592.0,,,,,0.07750993080629005,,,,0.07750993080629005,,0,0.0,0,0.0
4646110,Nextpower Inc.,NXT,2023,130008.0,107669.0,169926.0,174552.0,-1833.0,147147.0,,1419680.0,1902137.0,,,,,0.11969317029189677,,,,0.11969317029189677,,0,0.0,0,0.0
4646110,Nextpower Inc.,NXT,2024,474054.0,428973.0,587118.0,591481.0,-13820.0,143967.0,,2518782.0,2499841.0,,,,,0.23309599639825915,,,,0.23309599639825915,,0,0.0,0,0.0
4646110,Nextpower Inc.,NXT,2025,766103.0,655794.0,639112.0,652519.0,-13096.0,,,3192516.0,2959197.0,,,,,0.2001906959902472,,,,0.2001906959902472,,0,0.0,0,
4647961,Wayfair Inc.,W,2020,2130000.0,1417000.0,364000.0,518000.0,-118000.0,2659000.0,,4570000.0,14145000.0,,,,,0.07964989059080962,,,,0.07964989059080962,,0,,0,0.0
4647961,Wayfair Inc.,W,2021,1706000.0,410000.0,-82000.0,69000.0,-33000.0,3052000.0,,4570000.0,13708000.0,,,,,-0.017943107221006564,,,,-0.017943107221006564,,0,0.0,0,0.0
4647961,Wayfair Inc.,W,2022,1050000.0,-674000.0,-1314000.0,-1167000.0,-38000.0,3137000.0,,3580000.0,12218000.0,,,,,-0.36703910614525137,,,,-0.36703910614525137,,0,0.0,0,0.0
4647961,Wayfair Inc.,W,2023,1322000.0,349000.0,-734000.0,-596000.0,-62000.0,3092000.0,,3474000.0,12003000.0,,,,,-0.21128382268278642,,,,-0.21128382268278642,,0,0.0,0,0.0
4647961,Wayfair Inc.,W,2024,1316000.0,317000.0,-347000.0,-217000.0,-82000.0,2882000.0,,3459000.0,11851000.0,,,,,-0.10031801098583405,,,,-0.10031801098583405,,0,0.0,0,
4649403,"V2X, Inc.",VVX,2020,66949.0,64081.0,43475.0,51601.0,-4793.0,168751.0,,843811.0,1395529.0,,,,,0.051522201061612136,,,,0.051522201061612136,,0,,0,0.0
4649403,"V2X, Inc.",VVX,2021,38513.0,61339.0,62020.0,78574.0,-7985.0,94246.0,,889459.0,1783665.0,,,,,0.06972777834616323,,,,0.06972777834616323,,0,0.0,0,0.0
4649403,"V2X, Inc.",VVX,2022,116067.0,93495.0,95671.0,157786.0,-61879.0,1262811.0,,3233103.0,2890860.0,,,,,0.02959107705507681,,,,0.02959107705507681,,0,0.0,0,0.0
4649403,"V2X, Inc.",VVX,2023,70651.0,187968.0,124416.0,237247.0,-123408.0,1100269.0,,3081900.0,3963126.0,,,,,0.040369901684026085,,,,0.040369901684026085,,0,0.0,0,0.0
4649403,"V2X, Inc.",VVX,2024,265221.0,254237.0,159204.0,270772.0,-109160.0,1087484.0,,3228843.0,4322155.0,,,,,0.04930682600547626,,,,0.04930682600547626,,0,0.0,0,
4659456,"Civitas Resources, Inc.",CIVI,2020,24743.0,158796.0,48993.0,177578.0,-2045.0,,,1182812.0,218090.0,,,,,0.041420783691744754,,,,0.041420783691744754,,0,,0,0.0
4659456,"Civitas Resources, Inc.",CIVI,2021,254454.0,274599.0,305108.0,589299.0,-9700.0,491710.0,,6741033.0,930614.0,,,,,0.045261312324090384,,,,0.045261312324090384,,0,0.0,0,0.0
4659456,"Civitas Resources, Inc.",CIVI,2022,768032.0,2477041.0,1691600.0,2526021.0,-32199.0,393293.0,,7971399.0,3791398.0,,,,,0.21220867253038017,,,,0.21220867253038017,,0,0.0,0,0.0
4659456,"Civitas Resources, Inc.",CIVI,2023,1124797.0,2238760.0,1233115.0,2404307.0,-182740.0,4785732.0,,14097319.0,3479240.0,,,,,0.08747159654967018,,,,0.08747159654967018,,0,0.0,0,0.0
4659456,"Civitas Resources, Inc.",CIVI,2024,75826.0,2865228.0,1548313.0,3604740.0,-456303.0,4493531.0,,14944120.0,5206808.0,,,,,0.10360683666887043,,,,0.10360683666887043,,0,0.0,0,
4660935,"Armstrong Flooring, Inc.",AFII.Q,2020,13700.0,-28200.0,-54900.0,-12000.0,-7500.0,70700.0,5500.0,498700.0,584800.0,,76200.0,,0.15279727290956488,-0.11008622418287548,-0.3700787401574803,0.15279727290956488,,-0.11008622418287548,-0.3700787401574803,0,,0,0.0
4660935,"Armstrong Flooring, Inc.",AFII.Q,2021,9700.0,-70300.0,-72800.0,-29500.0,-21600.0,,5100.0,517000.0,649900.0,,,,,-0.14081237911025146,,,,-0.14081237911025146,,0,0.0,0,
4666749,Yunhong Green CTI Ltd.,YHGJ,2020,322.179,1322.452,-1043.755,-655.755,-1167.028,,,21550.97,21059.353,,,,,-0.04843192672998014,,,,-0.04843192672998014,,0,,0,0.0
4666749,Yunhong Green CTI Ltd.,YHGJ,2021,66.0,-3710.0,-506.0,-44.0,-564.0,,,17282.0,24086.0,,,,,-0.029279018632102766,,,,-0.029279018632102766,,0,0.0,0,0.0
